Dystans (m),Wysokość (m)
7435.952702505287,158.6347045898438
7546.937071199395,156.2886199951172
7657.921439893504,157.494140625
7768.905808587613,157.6359252929688
7879.890177281722,158.0835418701172
7990.87454597583,159.518798828125
8101.858914669939,160
8212.843283364047,160.5601348876953
8323.827652058157,161.0616455078125
8434.812020752266,161.7857360839844
8545.796389446374,161.1549377441406
8656.780758140483,161
8767.76512683459,161
8878.7494955287,162.0957336425781
8989.73386422281,163.1730651855469
9100.718232916917,163.4472503662109
9211.702601611027,163.2453918457031
9322.686970305134,165.3125
9433.671338999244,166.6611175537109
9544.655707693353,168.0718994140625
9655.64007638746,171.7462768554688
9766.62444508157,179.6908874511719
9877.60881377568,177.6716766357422
9988.593182469787,175
10099.577551163897,177.1719970703125
10210.561919858006,179.3901977539062
10321.546288552114,178
10432.530657246223,179.0038604736328
10543.51502594033,174.5536193847656
10654.49939463444,166.6819763183594
10765.48376332855,163.7302093505859
10876.468132022657,162
10987.452500716767,160.5700531005859
11098.436869410874,159.3330535888672
11209.421238104984,161
11320.405606799093,162.6051330566406
11431.3899754932,163.7979736328125
11542.37434418731,163.9126892089844
11653.35871288142,162.994873046875
11764.343081575527,164.3339080810547
11875.327450269637,164.6693115234375
11986.311818963746,163.4225616455078
12097.296187657854,164
12208.280556351963,162.8356323242188
12319.26492504607,161.6877746582031
12430.24929374018,161
12541.23366243429,160.81884765625
12652.218031128397,161.76806640625
12763.202399822507,161.512451171875
12874.186768516614,160.6816253662109
12985.171137210724,159.250732421875
13096.155505904833,158.7359313964844
13207.13987459894,159.1790161132812
13318.12424329305,158.6396331787109
13429.10861198716,158.5400848388672
13540.092980681267,156.2041931152344
13651.077349375377,153.5548553466797
13762.061718069486,156.2032470703125
13873.046086763594,157.8168487548828
13984.030455457703,156.97119140625
14095.01482415181,152.6632995605469
14205.99919284592,149.4897003173828
14316.98356154003,150.2030181884766
14427.967930234137,150.9857635498047
14538.952298928247,150.7416076660156
14649.936667622354,153.8929290771484
14760.921036316464,155.0403747558594
14871.905405010573,155.0816040039062
14982.889773704681,155.3480224609375
15093.87414239879,155.5769958496094
15204.8585110929,155.9143218994141
15315.842879787007,154.6368103027344
15426.827248481117,152.8840026855469
15537.811617175226,149.9739837646484
15648.795985869334,148.3519287109375
15759.780354563443,149.5013580322266
15870.764723257551,148.6664581298828
15981.74909195166,148.7312622070312
16092.73346064577,150.3158874511719
16203.717829339877,148.2171936035156
16314.702198033987,148.1499328613281
16425.686566728094,149.1250610351562
16536.670935422204,149.8774719238281
16647.655304116313,148.5591278076172
16758.639672810423,146.0123443603516
16869.624041504532,145.1448211669922
16980.608410198638,143.4882354736328
17091.592778892747,145.9647827148438
17202.577147586857,147.3525390625
17313.561516280966,148.4992218017578
17424.545884975076,151.5464630126953
17535.53025366918,153.9657745361328
17646.51462236329,155.9693603515625
17757.4989910574,153.1815643310547
17868.48335975151,146.0058135986328
17979.46772844562,144.9857177734375
18090.452097139725,144.5711517333984
18201.436465833835,143.7922821044922
18312.420834527944,142
18423.405203222053,142
18534.389571916163,142
18645.37394061027,141.4955291748047
18756.358309304378,142.1913146972656
18867.342677998487,141.0774383544922
18978.327046692597,145.1152801513672
19089.311415386706,151.4517211914062
19200.295784080816,153.4823760986328
19311.28015277492,153.4605407714844
19422.26452146903,155.2027740478516
19533.24889016314,156
19644.23325885725,154.8325805664062
19755.21762755136,154
19866.201996245465,152.8904113769531
19977.186364939575,150.0067138671875
20088.170733633684,147.6109619140625
20199.155102327793,148.9282684326172
20310.139471021903,148.3596954345703
20421.123839716012,144.8440856933594
20532.108208410118,143.9337158203125
20643.092577104228,146.8769989013672
20754.076945798337,148.3044586181641
20865.061314492446,147.841064453125
20976.045683186556,146.509765625
21087.03005188066,146.9315490722656
21198.01442057477,147.9869995117188
21308.99878926888,152.1343841552734
21419.98315796299,153.0357818603516
21530.9675266571,149.2657012939453
21641.951895351205,149.6760559082031
21752.936264045315,149.3995513916016
21863.920632739424,147.1451263427734
21974.905001433533,142.7230987548828
22085.889370127643,140.7268981933594
22196.87373882175,141.1020660400391
22307.858107515858,141.2733001708984
22418.842476209968,140
22529.826844904077,140
22640.811213598186,140
22751.795582292296,139.6548767089844
22862.7799509864,140.23583984375
22973.76431968051,140.6365051269531
23084.74868837462,140.5272521972656
23195.73305706873,140.8486480712891
23306.71742576284,143.0547790527344
23417.701794456945,145.5330352783203
23528.686163151055,148.5892028808594
23639.670531845164,146.9415283203125
23750.654900539274,146.5787200927734
23861.639269233383,146.5291900634766
23972.623637927492,147.2178344726562
24083.608006621598,149.3458099365234
24194.592375315708,150.7761993408203
24305.576744009817,150.15576171875
24416.561112703926,149.5092163085938
24527.545481398036,149.6537628173828
24638.52985009214,149.4338989257812
24749.51421878625,150.0617065429688
24860.49858748036,149.4744720458984
24971.48295617447,148.6315307617188
25082.46732486858,149.9463806152344
25193.451693562685,149.5764007568359
25304.436062256795,149.0894470214844
25415.420430950904,148.3648376464844
25526.404799645014,147.9356994628906
25637.389168339123,147.1770324707031
25748.37353703323,142.3036041259766
25859.35790572734,135.5500793457031
25970.342274421448,134.4906158447266
26081.326643115557,135.6308746337891
26192.311011809667,132.8621978759766
26303.295380503776,131
26414.27974919788,130.3589782714844
26525.26411789199,133.0261535644531
26636.2484865861,133.2565002441406
26747.23285528021,134.2160949707031
26858.21722397432,136.6374969482422
26969.201592668425,136.9151611328125
27080.185961362535,138.9527435302734
27191.170330056644,138.6687164306641
27302.154698750754,139.1361389160156
27413.139067444863,138.6965942382812
27524.123436138972,135.5342559814453
27635.10780483308,134.022216796875
27746.092173527188,135.2386474609375
27857.076542221297,136.8399658203125
27968.060910915407,145.3115692138672
28079.045279609516,155.8265228271484
28190.02964830362,159.2975158691406
28301.01401699773,161.9327087402344
28411.99838569184,163.7832641601562
28522.98275438595,163.8361206054688
28633.96712308006,163.0253295898438
28744.951491774165,162.4201507568359
28855.935860468275,163.8654937744141
28966.920229162384,163.2298278808594
29077.904597856494,164.2593231201172
29188.888966550603,165.2128753662109
29299.87333524471,165.7468566894531
29410.85770393882,167.9124908447266
29521.842072632928,166.2074584960938
29632.826441327037,163.9322814941406
29743.810810021147,161.4278106689453
29854.795178715256,159.3633728027344
29965.779547409362,154.1238403320312
30076.76391610347,148.0620422363281
30187.74828479758,138.2001037597656
30298.73265349169,134.9477844238281
30409.7170221858,147.2206268310547
30520.701390879905,158.4735565185547
30631.685759574015,163.2636260986328
30742.670128268124,163.8741149902344
30853.654496962234,161.1259307861328
30964.638865656343,161.4270324707031
31075.623234350453,160.2570037841797
31186.60760304456,159.3092346191406
31297.591971738668,160.3394317626953
31408.576340432777,158.7351684570312
31519.560709126887,160.4083709716797
31630.545077820996,162.6726684570312
31741.529446515102,162.8470001220703
31852.51381520921,162.0631866455078
31963.49818390332,164.7228851318359
32074.48255259743,167.1561279296875
32185.46692129154,166.9283142089844
32296.451289985645,159.8827972412109
32407.435658679755,164.0194396972656
32518.420027373864,166.3560791015625
32629.404396067974,160.9405364990234
32740.388764762083,161.0695190429688
32851.37313345619,164.2463226318359
32962.3575021503,166.6283874511719
33073.34187084441,168.8482513427734
33184.32623953852,166.1977996826172
33295.31060823263,157.6593933105469
33406.294976926736,153.5767974853516
33517.279345620846,155.5418090820312
33628.263714314955,155.4420776367188
33739.248083009064,155.3044586181641
33850.23245170317,157.8177337646484
33961.216820397276,159
34072.201189091385,158.2831878662109
34183.185557785495,157.1887664794922
34294.169926479604,157
34405.154295173714,155.9915008544922
34516.13866386782,155.7866973876953
34627.12303256193,156.2896881103516
34738.10740125604,155.2138671875
34849.09176995015,153.0358123779297
34960.076138644254,150.7184600830078
35071.06050733836,150.9279479980469
35182.04487603247,150.5150146484375
35293.02924472658,150.9009094238281
35404.01361342069,148.8469390869141
35514.9979821148,148.3478851318359
35625.98235080891,150.4347381591797
35736.96671950302,154.2484588623047
35847.95108819713,158.7453918457031
35958.93545689124,157.8007507324219
36069.91982558535,155.4000549316406
36180.90419427945,152.1416168212891
36291.88856297356,153.831787109375
36402.87293166767,153.0451202392578
36513.85730036178,151.4406127929688
36624.84166905589,144.5481109619141
36735.82603775,134.8702850341797
36846.81040644411,129.9842376708984
36957.794775138216,129.6943817138672
37068.779143832326,128.0926055908203
37179.763512526435,130.3640747070312
37290.74788122054,139.3196716308594
37401.73224991465,144.2557220458984
37512.716618608756,149.3388824462891
37623.700987302866,156.5703735351562
37734.685355996975,160.0617218017578
37845.669724691084,161.2465972900391
37956.654093385194,161.3575744628906
38067.6384620793,159.0252227783203
38178.62283077341,158.0445556640625
38289.60719946752,160.3584899902344
38400.59156816163,162.6838836669922
38511.575936855734,161.9700164794922
38622.56030554984,161.9267120361328
38733.54467424395,158.4428253173828
38844.52904293806,157.1996612548828
38955.51341163217,157.6959991455078
39066.49778032628,156.0484924316406
39177.48214902039,157.0341949462891
39288.4665177145,158.5848693847656
39399.45088640861,159.5874176025391
39510.43525510272,160.1638031005859
39621.41962379683,157.2843017578125
39732.40399249093,152.0821075439453
39843.38836118504,148.5679931640625
39954.37272987915,148.5475921630859
40065.35709857326,149.0052185058594
40176.34146726737,152.4439392089844
40287.32583596148,149.1861877441406
40398.31020465559,144.1331024169922
40509.294573349696,150.6107025146484
40620.278942043806,154.712890625
40731.263310737915,156.5345611572266
40842.247679432025,155.6257171630859
40953.23204812613,153.0528259277344
41064.216416820236,150.7898559570312
41175.200785514346,151.2808074951172
41286.185154208455,151.4796600341797
41397.169522902564,151.2703704833984
41508.153891596674,150.1664123535156
41619.13826029078,152.7900695800781
41730.12262898489,155.4694519042969
41841.106997679,156.7424468994141
41952.09136637311,159.7555694580078
42063.075735067214,164.0436859130859
42174.06010376132,164.4264678955078
42285.04447245543,156.3778991699219
42396.02884114954,152.9778137207031
42507.01320984365,158.7913665771484
42617.99757853776,163.9673919677734
42728.98194723187,166.9941101074219
42839.96631592598,168.5899353027344
42950.95068462009,169.1447296142578
43061.9350533142,168.0632934570312
43172.91942200831,167
43283.90379070241,167.8419036865234
43394.88815939652,170.1752777099609
43505.87252809063,170.2528991699219
43616.85689678474,169.2006988525391
43727.84126547885,170.3963775634766
43838.82563417296,171.0181274414062
43949.81000286707,172.2351379394531
44060.79437156118,171.2149353027344
44171.778740255286,165.8476715087891
44282.763108949395,160.4817047119141
44393.7474776435,156.6059417724609
44504.73184633761,156.7697143554688
44615.716215031716,157.5423736572266
44726.700583725826,154.9715576171875
44837.684952419935,151.6781005859375
44948.669321114045,151.7225952148438
45059.653689808154,152
45170.63805850226,152.2087554931641
45281.62242719637,150.2577056884766
45392.60679589048,149.0752563476562
45503.59116458459,147.6278533935547
45614.575533278694,147.5860748291016
45725.5599019728,149.9215393066406
45836.54427066691,157.1365051269531
45947.52863936102,160.6083679199219
46058.51300805513,160.7760314941406
46169.49737674924,161.05859375
46280.48174544335,162.1112060546875
46391.46611413746,162.0067749023438
46502.45048283157,161.1149444580078
46613.43485152568,160.0438079833984
46724.41922021979,161.3607177734375
46835.40358891389,162.8211364746094
46946.387957608,163.4938812255859
47057.37232630211,162.8048095703125
47168.35669499622,159.9677886962891
47279.34106369033,157.5721130371094
47390.32543238444,156.2818908691406
47501.30980107855,155.3718414306641
47612.29416977266,155.5690612792969
47723.278538466766,156.1859741210938
47834.262907160875,154.7124633789062
47945.247275854985,153.3309631347656
48056.23164454909,152.4499664306641
48167.216013243196,152
48278.200381937306,152.1254730224609
48389.184750631415,152
48500.169119325525,151.6659088134766
48611.153488019634,150.3597259521484
48722.13785671374,151.0494995117188
48833.12222540785,152.4095153808594
48944.10659410196,150.9872283935547
49055.09096279607,151.3231201171875
49166.075331490174,152.3727874755859
49277.05970018428,152.0974731445312
49388.04406887839,154.2740173339844
49499.0284375725,156.6448669433594
49610.01280626661,160.7789154052734
49720.99717496072,164.6739501953125
49831.98154365483,164.8827972412109
49942.96591234894,165.6696624755859
50053.95028104305,162.1620635986328
50164.93464973716,157.4659576416016
50275.91901843127,156.6587066650391
50386.90338712537,158.1933746337891
50497.88775581948,159.2584838867188
50608.87212451359,160.4744567871094
50719.8564932077,159.956787109375
50830.84086190181,158.8743286132812
50941.82523059592,157.4219970703125
51052.80959929003,155.4489898681641
51163.79396798414,154.9732360839844
51274.778336678246,153.2959442138672
51385.762705372355,153.8411560058594
51496.74707406646,155.666259765625
51607.73144276057,155.0867767333984
51718.71581145468,150.83642578125
51829.700180148786,146.9971771240234
51940.684548842895,145.7133178710938
52051.668917537005,145.7262725830078
52162.653286231114,147.5087890625
52273.63765492522,148.9685821533203
52384.62202361933,149.43896484375
52495.60639231344,149.3137359619141
52606.59076100755,149.1024627685547
52717.575129701654,151.9051361083984
52828.55949839576,154
52939.54386708987,153.0290222167969
53050.52823578398,152.3389434814453
53161.51260447809,150.2223358154297
53272.4969731722,148.3833312988281
53383.48134186631,146.6074066162109
53494.46571056042,146.4672393798828
53605.45007925453,147.9172973632812
53716.43444794864,149.4834594726562
53827.41881664275,151.3260345458984
53938.40318533685,151.7277984619141
54049.38755403096,152.4176940917969
54160.37192272507,151.4232788085938
54271.35629141918,149.8776397705078
54382.34066011329,150.7390594482422
54493.3250288074,153.4096832275391
54604.30939750151,153.5575866699219
54715.29376619562,157.3620452880859
54826.278134889726,158.7621765136719
54937.262503583835,161.0350952148438
55048.246872277945,165.5208587646484
55159.23124097205,168.9871978759766
55270.21560966616,171.6346130371094
55381.199978360266,169.9214172363281
55492.184347054375,167.1554412841797
55603.168715748485,161.0784149169922
55714.153084442594,159.2898559570312
55825.137453136704,158.4734954833984
55936.12182183081,158.13818359375
56047.10619052492,158.8874664306641
56158.09055921903,159.1595916748047
56269.074927913134,158.8639984130859
56380.05929660724,160.142578125
56491.04366530135,162.5678863525391
56602.02803399546,164.04296875
56713.01240268957,165
